states,flag,Avg0,SD0,frust0,time
0_0_1_0_1_0_0_0_1_1_1_1_1_1_1_1_0_0_0_0_0_0_0,0,6.666666666666667e-5,9.428090415820635e-5,0.06741573033707865,1001.0
1_0_0_0_1_0_0_0_1_1_0_1_1_0_1_1_1_0_1_1_0_0_0,0,3.3333333333333335e-5,4.7140452079103176e-5,0.449438202247191,1001.0
0_0_1_0_1_1_1_0_1_1_0_1_0_1_1_1_0_0_0_0_0_1_0,0,3.3333333333333335e-5,4.7140452079103176e-5,0.1797752808988764,1001.0
1_1_0_1_0_1_1_1_0_0_0_0_0_1_0_0_0_1_1_1_1_1_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.20224719101123595,1001.0
0_1_0_1_0_1_1_1_1_1_1_0_1_1_0_1_0_1_1_0_1_1_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.34831460674157305,1001.0
0_0_1_0_1_0_0_0_1_1_1_1_1_1_1_1_0_0_0_1_0_0_0,0,3.3333333333333335e-5,4.7140452079103176e-5,0.1348314606741573,1001.0
0_1_1_1_0_1_0_1_1_1_1_0_1_1_0_1_0_1_1_0_1_0_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.3707865168539326,1001.0
0_0_0_0_1_1_1_0_0_1_0_1_0_0_1_0_0_0_1_0_0_1_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.4157303370786517,1001.0
1_0_0_0_1_0_0_0_1_0_0_1_1_0_1_0_1_0_0_1_1_0_0,0,3.3333333333333335e-5,4.7140452079103176e-5,0.42696629213483145,1001.0
0_1_1_1_0_1_1_1_0_1_1_0_1_1_0_1_0_1_1_0_0_1_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.4044943820224719,1001.0
0_0_1_0_1_0_1_0_1_0_1_1_1_0_1_1_1_0_0_0_0_1_0,0,3.3333333333333335e-5,4.7140452079103176e-5,0.29213483146067415,1001.0
0_1_0_1_0_1_1_1_0_1_1_0_1_1_0_1_0_1_1_0_0_1_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.38202247191011235,1001.0
0_0_1_0_1_1_0_0_1_1_1_1_1_0_1_1_0_0_0_0_0_0_0,0,3.3333333333333335e-5,4.7140452079103176e-5,0.1348314606741573,1001.0
0_1_0_1_0_1_1_1_0_0_1_0_0_1_0_1_0_1_0_0_1_1_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.4044943820224719,1001.0
0_1_0_1_0_1_1_1_0_0_0_0_0_0_0_0_0_1_1_1_0_1_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.2696629213483146,1001.0
0_0_1_0_1_0_0_0_1_1_1_1_1_0_1_0_1_0_0_0_0_0_0,0,3.3333333333333335e-5,4.7140452079103176e-5,0.3146067415730337,1001.0
0_0_1_0_1_0_1_0_1_1_1_1_1_1_1_1_0_0_0_0_0_1_0,0,3.3333333333333335e-5,4.7140452079103176e-5,0.0898876404494382,1001.0
