states,flag,Avg0,SD0,frust0,time
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_1_1_1,1,0.07413333333333333,0.0008219218670625312,0.04878048780487805,95.16839742602735
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_1_1_0,1,0.0729,0.0009416297927883723,0.04878048780487805,94.03838259441709
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_0_0_0_0,1,0.07283333333333333,0.002530261295246443,0.04878048780487805,95.33408553376574
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_0_0_0_1,1,0.06960000000000001,0.0018402898322456317,0.04878048780487805,95.66844341196857
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_0_0_0,1,0.057666666666666665,0.0020885933597094056,0.07317073170731707,92.60378735846739
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_0_1_1_1,1,0.05603333333333333,0.0007542472332656494,0.07317073170731707,92.13130117858664
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_0_1_0_0,1,0.0526,0.0005715476066494076,0.08536585365853659,95.50255015489576
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_0_1_1,1,0.051300000000000005,0.0018402898322456367,0.08536585365853659,95.11259103787188
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_0_0_1,1,0.050333333333333334,0.002375336233509315,0.07317073170731707,91.06396983262846
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_0_1_1_0,1,0.049133333333333334,0.0007408703590297606,0.07317073170731707,90.90219737986315
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_0_1_0_1,1,0.046933333333333334,0.0034922135609890105,0.08536585365853659,94.35325421802605
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_0_1_0,1,0.0462,0.0019304576314093686,0.08536585365853659,93.76928653911966
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_1_0_0,1,0.04013333333333333,0.0006649979114420009,0.10975609756097561,90.44404092816791
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_0_0_1_1,1,0.0392,0.001143095213298816,0.10975609756097561,92.4867452360068
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_0_0_1_0,1,0.03363333333333333,0.0020548046676563242,0.10975609756097561,97.52898781071887
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_1_0_1,1,0.032766666666666666,0.00033993463423951693,0.10975609756097561,94.1962949336672
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_1_1_0,1,0.014666666666666668,0.00046427960923947,0.25609756097560976,89.50238021926162
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_1_0_0_1,1,0.012866666666666665,0.0005436502143433363,0.25609756097560976,90.46985576889882
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_1_1_1,1,0.009966666666666667,0.000703957069398096,0.2804878048780488,88.01472882731075
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_1_0_0_0,1,0.009833333333333335,0.0004109609335312655,0.2804878048780488,89.6613277571624
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_0_1_0,1,0.0074333333333333335,0.0006548960901462836,0.2682926829268293,74.2969696969697
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_1_1_0_1,1,0.0069,8.164965809277283e-5,0.2682926829268293,73.47852474323062
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_0_1_1,1,0.006533333333333333,0.00044969125210773486,0.2926829268292683,76.55946791862284
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_1_1_0_0,1,0.0057,0.0001632993161855453,0.2926829268292683,75.64304958595771
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_1_1_1_0,1,0.0055000000000000005,0.00028284271247461896,0.2804878048780488,81.79085385353373
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_1_0_1_1,1,0.004966666666666667,0.00041899350299921784,0.2804878048780488,80.33537994322307
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_1_0_0,1,0.004933333333333334,0.0003399346342395192,0.2804878048780488,81.37144390767578
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_0_0_0_1,1,0.0049,0.0006377042156569664,0.2804878048780488,83.312893081761
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_0_0_0_0,1,0.0033333333333333335,0.0006548960901462834,0.3048780487804878,83.44533715925394
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_1_1_1_1,1,0.0032,0.0005715476066494083,0.3048780487804878,84.48786717752235
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_1_0_1,1,0.0029999999999999996,0.0006377042156569664,0.3048780487804878,72.71965811965812
0_1_0_1_1_1_1_0_1_1_1_1_0_0_0_1_0_1_0_1_0_1,1,0.0028,0.0003559026084010437,0.3048780487804878,73.09911173445535
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_1_0_1_0,1,0.0028,0.0002943920288775949,0.3048780487804878,70.77052469135803
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_0_1_0_1,1,0.002533333333333333,0.00032998316455372216,0.2926829268292683,65.80186097427477
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_1_0_1_0,1,0.0025,8.164965809277265e-5,0.2926829268292683,67.30897435897435
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_1_1_0_0,1,0.0023,0.0006377042156569664,0.3048780487804878,67.97178130511463
