states,flag,Avg0,SD0,frust0,time
1_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_1_1_0_1_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0,0,0.08254085031631875,0.05845566163726343,0.0958904109589041,824333.3333333334
0_1_0_0_1_0_0_1_0_1_1_0_0_0_1_1_1_1_0_1_0_0_0_1_1_0_1_1_1_1_1_0_1_1_1_1_1_1_1_1_0,0,0.045202551514544304,0.06392606140573703,0.2054794520547945,451333.3333333333
1_1_0_0_1_0_0_1_0_1_1_0_0_0_1_1_1_1_0_0_1_0_0_1_1_0_1_1_1_1_1_0_1_1_1_1_1_1_1_1_0,0,0.04465030879652812,0.06314507226419677,0.2191780821917808,446000.0
0_1_0_0_1_0_0_1_0_1_1_0_0_0_1_1_1_1_0_0_0_0_0_1_1_0_0_1_1_1_1_0_1_1_1_1_1_1_1_1_0,0,0.04439213329326522,0.06277995696600988,0.2465753424657534,443333.3333333333
1_1_0_0_1_0_0_0_1_1_1_1_1_0_1_0_1_1_0_0_1_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0,0,0.04379988645092342,0.061942393449297466,0.2465753424657534,437333.3333333333
1_1_0_0_1_0_0_1_1_1_1_1_1_0_1_0_1_1_0_0_0_0_0_0_1_0_1_0_1_1_1_0_0_0_0_0_0_0_0_0_0,0,0.04212160673144346,0.05956894750855318,0.2054794520547945,420666.6666666667
1_1_0_0_1_0_0_1_1_1_1_1_1_0_1_0_1_1_0_0_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0,0,0.041912869303955935,0.05927374820762547,0.2191780821917808,418666.6666666667
0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0,0,0.041579035219495915,0.0588016355177997,0.3287671232876712,415333.3333333333
1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0,0,0.04135363451200374,0.058482870780295786,0.1780821917808219,413000.0
0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_0_1_0_1_1_1_0_0_0_0_0_0_0_0_0_0,0,0.040184981134595475,0.05683014532425189,0.2876712328767123,401333.3333333333
0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,0,0.040059446281267744,0.05665261223212529,0.2328767123287671,400000.0
0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_1_0_1_0_0_0_1_1_0_1_1_1_1_1_0_1_1_1_1_1_1_1_1_0,0,0.03981769007312431,0.056310717323780964,0.1917808219178082,397666.6666666667
1_1_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_1_1_1_0_0_0_1_1_0_1_1_1_1_1_0_1_1_1_1_1_1_1_1_0,0,0.03611862538823765,0.051079449878318875,0.0684931506849315,360666.6666666667
0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_1_0_0_0_1_1_0_0_1_1_1_1_0_1_1_1_1_1_1_1_1_0,0,0.036004006009013524,0.05091735359770933,0.2191780821917808,359666.6666666667
1_0_0_0_1_0_0_1_1_1_1_1_1_1_1_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0,0,0.03540310465698548,0.05006755075602295,0.1917808219178082,353666.6666666667
1_0_0_0_1_0_0_1_0_1_1_0_0_1_1_1_0_0_0_0_0_1_1_1_0_0_1_1_0_0_0_0_1_1_1_1_1_1_1_1_0,0,0.028798958228989282,0.04072787730965289,0.2602739726027397,287666.6666666667
0_0_0_0_1_0_0_0_0_1_1_0_0_1_1_1_0_0_0_0_1_1_1_1_0_0_0_1_0_0_0_0_1_1_1_1_1_1_1_1_0,0,0.027877510278573558,0.020394515484564262,0.3013698630136986,278666.6666666667
0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_1_0_0_0_1_0_0_0_0_1_1_1_1_1_1_1_1_0,0,0.019616681692210088,0.027742177297879506,0.3150684931506849,196000.0
1_0_0_0_1_0_0_0_1_1_1_1_1_1_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1,0,0.016113949838025582,0.022788566404335516,0.2876712328767123,161000.0
1_0_1_1_1_1_1_0_0_1_1_0_0_1_1_1_0_0_0_0_0_1_1_1_1_1_1_1_0_0_0_1_1_1_1_1_1_1_1_1_1,0,0.015212236582840731,0.021513351289481508,0.1917808219178082,152000.0
1_0_0_0_1_0_0_1_0_1_1_0_0_1_1_1_0_0_0_0_1_1_1_1_0_0_0_1_0_0_0_0_1_1_1_1_1_1_1_1_0,0,0.015178839795611661,0.02146612110004247,0.2602739726027397,151666.66666666666
1_0_1_1_1_1_1_0_1_1_1_1_1_1_1_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_1_0_0_0_0_0_0_0_0_1,0,0.015109018665063942,0.02136737911028166,0.1232876712328767,151000.0
0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_1_0_1_1_1_0_0_1_1_0_0_0_0_1_1_1_1_1_1_1_1_0,0,0.013470205307961941,0.019049747034469832,0.2054794520547945,134666.66666666666
0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_1_1_0_1_1_1_0_0_1_1_0_0_0_0_1_1_1_1_1_1_1_1_0,0,0.012540493604515245,0.017734936134358524,0.136986301369863,125333.33333333333
0_0_1_1_1_1_1_0_1_1_1_1_1_1_1_0_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_1_0_0_0_0_0_0_0_0_1,0,0.010937447817519956,0.015467887041284729,0.1506849315068493,109333.33333333333
0_0_0_0_1_0_0_1_1_1_1_1_1_1_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0,0,0.010000333900964975,0.014142607831004106,0.2465753424657534,100000.0
1_0_0_0_1_0_0_1_0_1_1_0_0_1_1_1_0_0_0_0_1_1_1_1_1_0_1_1_0_0_0_0_1_1_1_1_1_1_1_1_0,0,0.008763144717075613,0.012392958107926472,0.2602739726027397,87666.66666666667
1_0_0_1_1_1_1_0_0_1_1_0_0_1_1_1_0_0_0_1_0_1_1_1_0_1_1_1_0_0_0_1_1_1_1_1_1_1_1_1_1,0,0.008462694041061593,0.011968056687083279,0.2328767123287671,84666.66666666667
1_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_1_1_1_1_0_1_1_0_0_0_1_1_1_1_1_1_1_1_1_0,0,0.007729807339143211,0.010931598373547414,0.2328767123287671,77333.33333333333
0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_1_0_0_0_1_0_1_1_1_1_0_0_1_0_0_0_1_1_1_1_1_1_1_1_1_1,0,0.007527958604573527,0.01064614115557112,0.2602739726027397,75333.33333333333
1_0_0_1_0_1_1_0_0_0_0_0_0_0_0_1_0_0_1_1_0_1_1_1_1_0_1_1_0_0_0_1_1_1_1_1_1_1_1_1_1,0,0.006228500818221287,0.008808430330380463,0.1780821917808219,62333.333333333336
0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_1_0_0_0_1_0_1_1_1_0_0_0_1_0_0_0_1_1_1_1_1_1_1_1_1_1,0,0.005958938407611417,0.008427211513390001,0.2465753424657534,59666.666666666664
1_0_0_0_1_1_1_0_1_1_1_1_1_1_1_0_0_0_0_0_1_0_0_0_0_1_1_0_0_0_0_1_0_0_0_0_0_0_0_0_1,0,0.005559451066813583,0.007862251098037343,0.1917808219178082,55666.666666666664
1_0_0_1_0_1_1_0_0_0_0_0_0_0_0_1_0_0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_1_1_1_1_1_1,0,0.005360184350265505,0.007580445404965493,0.1506849315068493,53666.666666666664
1_0_0_1_1_0_1_0_0_1_1_0_0_1_1_1_0_0_0_0_1_1_1_1_1_0_1_1_0_0_0_1_1_1_1_1_1_1_1_1_1,0,0.004623602069771324,0.006538760754086919,0.3013698630136986,46333.333333333336
1_0_0_0_1_1_1_0_1_1_1_1_1_1_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_1,0,0.0040243128611027615,0.005691237827404,0.2328767123287671,40333.333333333336
1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_1_0_0_1_1_1_0_0_0_1_0_0_0_0_1_1_1_1_1_1_1_1_0,0,0.0038573289249574194,0.005455086880208813,0.1780821917808219,38666.666666666664
1_0_1_1_1_1_1_0_1_1_1_1_1_1_1_0_0_0_0_0_1_0_0_0_0_1_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0,0,0.003755633450175263,0.005311267760539916,0.1780821917808219,37666.666666666664
1_0_0_1_1_1_0_0_0_1_1_0_0_1_1_1_0_0_0_0_0_1_1_1_1_0_1_1_0_0_0_0_1_1_1_1_1_1_1_1_1,0,0.003690344988812076,0.0052189359330136265,0.3150684931506849,37000.0
0_0_1_0_1_1_1_0_1_1_1_1_1_1_1_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,0,0.0032221443119970616,0.00455680018594957,0.1917808219178082,32333.333333333332
0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_1_0_0_0_1_0_1_1_1_1_1_0_1_0_0_0_0_1_1_1_1_1_1_1_1_0,0,0.0031881155065932236,0.004508676187836107,0.273972602739726,32000.0
0_0_0_1_1_0_1_0_1_1_1_1_1_1_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1,0,0.0031559963931469793,0.004463252901989028,0.273972602739726,31666.666666666668
1_0_1_1_1_0_1_0_1_1_1_1_0_1_1_1_0_0_0_0_1_1_1_1_1_1_1_1_0_0_0_1_1_1_1_1_1_1_1_1_0,0,0.003154732098147221,0.00446146491885353,0.2602739726027397,31666.666666666668
1_0_1_0_1_0_0_0_1_1_1_1_1_1_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0,0,0.0029890124570016367,0.004227101954793842,0.2465753424657534,30000.0
0_0_0_1_1_1_1_0_0_1_1_0_0_1_1_1_0_0_0_0_0_1_1_1_0_0_0_1_0_0_0_1_1_1_1_1_1_1_1_1_1,0,0.0027212928645363784,0.003848489276216476,0.2465753424657534,27333.333333333332
1_0_0_1_1_1_1_0_0_1_1_0_0_1_1_1_0_0_0_0_1_1_1_1_1_1_1_1_0_0_0_0_1_1_1_1_1_1_1_1_0,0,0.0025882510102528135,0.0036603396815253937,0.3287671232876712,26000.0
0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_1_0_1_1_1_0_1_0_1_0_0_0_0_1_1_1_1_1_1_1_1_1,0,0.002553830746119179,0.003611662077167143,0.2876712328767123,25666.666666666668
1_0_1_1_1_1_0_0_1_1_1_1_1_1_1_0_0_0_0_0_1_0_0_0_0_1_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0,0,0.002454663861336539,0.0034714189237692442,0.1917808219178082,24666.666666666668
1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_1_1_1_1_0_1_0_1_0_0_0_1_1_1_1_1_1_1_1_1_0,0,0.0024207819960599688,0.0034235027303766196,0.2876712328767123,24333.333333333332
0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_1_1_1_1_1_0_1_0_0_0_1_1_1_1_1_1_1_1_1_0,0,0.0023878702868784024,0.0033769585448911697,0.3150684931506849,24000.0
1_0_1_1_1_0_1_0_1_1_1_1_1_1_1_0_0_0_0_0_0_0_0_0_1_1_1_0_0_0_0_1_0_0_0_0_0_0_0_0_1,0,0.0023540018030652108,0.003329061275745541,0.1780821917808219,23666.666666666668
1_0_0_0_1_0_0_1_0_1_1_0_0_1_1_1_0_0_0_1_0_1_1_1_1_0_1_1_0_0_0_0_1_1_1_1_1_1_1_1_1,0,0.002321076712420265,0.0032824981660130948,0.3150684931506849,23333.333333333332
