states,flag,Avg0,SD0,frust0,time
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_0_0_0_0,1,0.07506666666666667,0.0015584892970081255,0.04878048780487805,96.3074127371106
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_1_1_1,1,0.07403333333333334,0.0016779617264870929,0.04878048780487805,95.21043402520525
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_0_0_0_1,1,0.07243333333333334,0.0008576453553512366,0.04878048780487805,95.86976263802022
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_1_1_0,1,0.06963333333333332,0.0020677416559027753,0.04878048780487805,96.31643717035352
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_0_1_1_1,1,0.05846666666666667,0.0019601587237318857,0.07317073170731707,91.2523486259775
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_0_0_0,1,0.05836666666666666,0.0007586537784494041,0.07317073170731707,92.16974620463576
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_0_0_1,1,0.05226666666666666,0.0008219218670625282,0.07317073170731707,89.30954682746943
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_0_1_1,1,0.0502,0.0027276363393971687,0.08536585365853659,94.71246464645951
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_0_1_0_0,1,0.049600000000000005,0.0006531972647421798,0.08536585365853659,92.93636978558978
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_0_1_1_0,1,0.04933333333333333,0.0020336065390226215,0.07317073170731707,92.07694882711148
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_0_1_0,1,0.045566666666666665,0.0014636332266733444,0.08536585365853659,91.20664168848089
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_0_1_0_1,1,0.044399999999999995,0.0005354126134736317,0.08536585365853659,94.65208439869689
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_1_0_0,1,0.03763333333333333,0.0017556258776351597,0.10975609756097561,90.32100317728019
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_0_0_1_1,1,0.037200000000000004,0.0029063149634316436,0.10975609756097561,90.14737959615393
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_1_0_1,1,0.03646666666666667,0.0014817407180595242,0.10975609756097561,94.43141539353091
