states,flag,Avg0,SD0,frust0,time
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_0_0_0_0,1,0.07663333333333333,0.0010338708279513892,0.04878048780487805,96.21381020075586
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_1_1_1,1,0.07476666666666666,0.0031794478905761135,0.04878048780487805,97.40593882001575
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_1_1_0,1,0.07146666666666666,0.0008806563209081956,0.04878048780487805,94.94021455511137
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_0_0_0_1,1,0.06856666666666666,0.0012710450643291713,0.04878048780487805,94.7297343098321
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_0_1_1_1,1,0.0582,0.0022015146301277797,0.07317073170731707,92.47301299225074
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_0_0_0,1,0.05566666666666666,0.0009104333522498456,0.07317073170731707,91.52899472339216
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_0_1_1_0,1,0.05223333333333333,0.0034101156708957665,0.07317073170731707,89.04467610856084
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_0_1_0_0,1,0.051833333333333335,0.0022484562605386725,0.08536585365853659,95.72637890724393
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_0_1_1,1,0.05103333333333334,0.0014817407180595253,0.08536585365853659,93.56164106276941
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_0_0_1,1,0.049466666666666666,0.0018372685039360881,0.07317073170731707,89.13744396727428
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_0_1_0,1,0.04526666666666667,0.0022365648262955016,0.08536585365853659,92.72333497794064
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_0_1_0_1,1,0.044833333333333336,0.0034022868126534485,0.08536585365853659,92.79684628274288
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_0_0_1_1,1,0.03793333333333334,0.0016006942938057297,0.10975609756097561,90.61182900186388
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_1_0_0,1,0.03543333333333334,0.001438363267359428,0.10975609756097561,90.75911747181537
1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_0_0_1_0,1,0.03523333333333333,0.00172497987105808,0.10975609756097561,94.95661652694294
0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0_0_0_1_1_0_1,1,0.0339,0.0022464787260659,0.10975609756097561,95.10544439517764
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_1_0_0_1,1,0.014066666666666667,0.0008730533902472527,0.25609756097560976,89.65998084602735
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_1_1_0,1,0.0123,0.0004966554808583782,0.25609756097560976,85.80423855064093
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_1_0_0_0,1,0.010799999999999999,0.0013366625103842281,0.2804878048780488,84.89965708050815
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_1_1_1,1,0.010266666666666667,0.0012119772641798567,0.2804878048780488,85.8939818351583
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_1_1_0_1,1,0.007699999999999999,0.00014142135623730948,0.2682926829268293,76.28717948717947
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_0_1_0,1,0.007666666666666666,0.00012472191289246472,0.2682926829268293,77.85856365856365
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_0_1_1,1,0.007466666666666667,0.0008730533902472529,0.2926829268292683,79.48758463905303
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_1_1_0_0,1,0.0064,0.00021602468994692882,0.2926829268292683,75.05014609492221
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_1_0_0,1,0.006000000000000001,0.0005715476066494083,0.2804878048780488,84.10275665696675
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_1_1_1_0,1,0.005600000000000001,0.0008524474568362947,0.2804878048780488,83.44398315709792
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_1_0_1_1,1,0.005433333333333334,0.00023570226039551566,0.2804878048780488,85.56722689075632
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_0_0_0_1,1,0.0049,0.0007788880963698615,0.2804878048780488,82.26581605528975
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_1_1_1_1,1,0.0038,0.0005099019513592786,0.3048780487804878,87.55826456614153
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_0_1_0_1,1,0.0032333333333333333,0.00040276819911981907,0.3048780487804878,75.42407743496672
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_0_0_0_0,1,0.0031999999999999997,0.0005354126134736336,0.3048780487804878,81.85582137161084
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_1_0_1_0,1,0.0029666666666666665,0.00033993463423951894,0.2926829268292683,68.90153144346692
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_1_1_0_0,1,0.0026999999999999997,0.0005354126134736336,0.3048780487804878,66.13636363636364
1_0_1_0_0_0_0_1_0_0_0_0_1_1_1_0_1_0_1_0_1_0,1,0.002433333333333334,0.00047842333648024407,0.3048780487804878,77.2644183773216
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_0_0_1_1,1,0.002433333333333334,0.00016996731711975941,0.3048780487804878,69.5030303030303
1_0_1_0_0_0_0_1_0_0_0_1_1_1_0_0_0_0_1_0_1_1,1,0.0023666666666666662,0.00020548046676563257,0.3170731707317073,70.88827838827838
0_1_0_1_1_1_1_0_1_1_1_1_0_0_0_1_0_1_0_1_0_1,1,0.0023333333333333335,0.0006649979114420001,0.3048780487804878,83.26430699993918
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_1_0_1_0,1,0.0022666666666666664,0.00023570226039551585,0.3048780487804878,76.05616605616605
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_0_1_0_1,1,0.0022333333333333333,0.00024944382578492944,0.2926829268292683,65.00625476735316
1_0_1_0_0_0_0_1_0_0_0_0_1_1_1_0_1_0_0_1_1_0,1,0.0019333333333333331,0.0001699673171197595,0.2926829268292683,71.09383753501402
0_1_0_1_1_1_1_0_1_1_1_0_0_0_1_1_1_1_0_1_0_0,1,0.0019,0.00021602468994692876,0.3170731707317073,71.0942760942761
0_1_0_1_1_1_1_0_1_1_1_1_0_0_0_1_0_1_1_0_0_1,1,0.0018333333333333333,0.00016996731711975947,0.2926829268292683,74.0701754385965
0_1_0_1_1_1_1_0_1_1_1_1_0_0_0_1_0_1_1_1_0_1,1,0.0017,0.00035590260840104375,0.3048780487804878,70.10526315789474
1_0_1_0_0_0_0_1_0_0_0_0_1_1_1_0_1_0_0_0_1_0,1,0.0014999999999999998,0.00028284271247461896,0.3048780487804878,66.61319073083779
1_0_1_0_0_0_0_1_0_0_0_1_0_1_0_0_1_0_1_1_0_1,1,0.0014333333333333333,0.00016996731711975958,0.34146341463414637,68.47222222222221
1_0_1_0_0_0_0_1_0_0_0_1_0_1_0_0_1_0_0_1_0_1,1,0.0014,0.000282842712474619,0.34146341463414637,79.16666666666667
0_1_0_1_1_1_1_0_1_1_1_0_1_0_1_1_0_1_1_0_1_0,1,0.0012,8.164965809277255e-5,0.34146341463414637,80.63519813519814
1_0_1_0_0_0_0_1_0_0_0_0_1_1_1_0_1_0_0_0_1_1,1,0.0012,0.0007788880963698616,0.32926829268292684,80.1010101010101
1_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_1_0_0_0_1_0,1,0.0011666666666666668,0.00041899350299921784,0.24390243902439024,65.5662393162393
0_1_1_1_1_1_1_1_1_1_1_1_0_0_0_1_0_1_1_1_0_1,1,0.0011,0.00028284271247461896,0.24390243902439024,61.75824175824176
