states,flag,Avg0,SD0,frust0,time
'1000',0,0.15756666666666666,0.0020499322482029087,0.14285714285714285,1000.0
'1001',0,0.10659999999999999,0.001818424226264781,0.0,1000.0
'0001',0,0.15823333333333334,0.0030070288030250468,0.2857142857142857,1000.0
'0111',0,0.06106666666666666,0.0014704496666741848,0.42857142857142855,1000.0
'0110',0,0.18146666666666667,0.0028051539866625714,0.0,1000.0
'1011',0,0.016633333333333333,0.0007408703590297627,0.7142857142857143,1000.0
'0000',0,0.03993333333333333,0.0010338708279513877,0.7142857142857143,1000.0
'0101',0,0.0291,0.0002943920288775947,0.2857142857142857,1000.0
'1110',0,0.06093333333333334,0.0010208928554075684,0.2857142857142857,1000.0
'1101',0,0.0166,0.0009201449161228166,0.14285714285714285,1000.0
'0011',0,0.0261,0.001283225103661344,0.42857142857142855,1000.0
'1010',0,0.0263,0.0017146428199482258,0.2857142857142857,1000.0
'1100',0,0.026600000000000002,0.001564182427553342,0.0,1000.0
'0100',0,0.039066666666666666,0.0024225789747475495,0.0,1000.0
'0010',0,0.036866666666666666,0.0003091206165165226,0.2857142857142857,1000.0
'1111',0,0.01693333333333333,0.00032998316455372183,0.7142857142857143,1000.0
